job_id,method,scene,seed,iteration,wall_time_seconds,psnr_db,ssim,lpips,num_GS
cross_hardware_generalization--higs_proposed--mipnerf360-bicycle--a100--s2,higs_proposed,mipnerf360/bicycle,2,7000,98.79992079734802,22.50531005859375,0.6318504810333252,0.3091525137424469,3016460
cross_hardware_generalization--higs_proposed--mipnerf360-bicycle--a100--s2,higs_proposed,mipnerf360/bicycle,2,15000,291.56720066070557,22.076650619506836,0.6609863638877869,0.23571963608264923,4360596
cross_hardware_generalization--higs_proposed--mipnerf360-bicycle--a100--s2,higs_proposed,mipnerf360/bicycle,2,30000,671.575461603934,25.497133255004883,0.7629656791687012,0.1770784854888916,4360596
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s0,higs_proposed,mipnerf360/bonsai,0,7000,86.1212728023529,25.58095932006836,0.8656744360923767,0.11700786650180817,1169831
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s0,higs_proposed,mipnerf360/bonsai,0,15000,212.2402515411377,25.49884605407715,0.8690445423126221,0.10581907629966736,1285021
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s0,higs_proposed,mipnerf360/bonsai,0,30000,423.9992795668077,32.53590774536133,0.9558311700820923,0.05139271542429924,1285021
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s1,higs_proposed,mipnerf360/bonsai,1,7000,85.44160199165344,25.34220314025879,0.8630110025405884,0.11892518401145935,1141990
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s1,higs_proposed,mipnerf360/bonsai,1,15000,210.81850838661194,25.090377807617188,0.8607583045959473,0.1130157858133316,1260916
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s1,higs_proposed,mipnerf360/bonsai,1,30000,422.07351904409006,32.06296157836914,0.9530635476112366,0.05292927846312523,1260916
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s2,higs_proposed,mipnerf360/bonsai,2,7000,86.20386552810669,25.442211151123047,0.8649864196777344,0.11646263301372528,1156405
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s2,higs_proposed,mipnerf360/bonsai,2,15000,212.3067548274994,25.466537475585938,0.8684154152870178,0.1065390408039093,1269236
cross_hardware_generalization--higs_proposed--mipnerf360-bonsai--a100--s2,higs_proposed,mipnerf360/bonsai,2,30000,423.14947446109727,32.538780212402344,0.9564920663833618,0.0510883666574955,1269236
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s0,higs_proposed,mipnerf360/garden,0,7000,99.16330409049988,22.281902313232422,0.6730196475982666,0.20505955815315247,2441282
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s0,higs_proposed,mipnerf360/garden,0,15000,267.0494861602783,21.727981567382812,0.6664000749588013,0.17012648284435272,3121570
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s0,higs_proposed,mipnerf360/garden,0,30000,597.2314847649541,27.327306747436523,0.8511050939559937,0.09714742004871368,3121570
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s1,higs_proposed,mipnerf360/garden,1,7000,99.08440160751343,22.403491973876953,0.6775878667831421,0.20323312282562256,2447008
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s1,higs_proposed,mipnerf360/garden,1,15000,267.370059967041,21.803617477416992,0.6655633449554443,0.16971179842948914,3115421
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s1,higs_proposed,mipnerf360/garden,1,30000,597.4808170329779,27.351261138916016,0.8502833247184753,0.0977090448141098,3115421
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s2,higs_proposed,mipnerf360/garden,2,7000,99.23731827735901,22.315059661865234,0.6726754903793335,0.2045653760433197,2428213
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s2,higs_proposed,mipnerf360/garden,2,15000,267.4863362312317,21.801788330078125,0.668205738067627,0.17038923501968384,3096446
cross_hardware_generalization--higs_proposed--mipnerf360-garden--a100--s2,higs_proposed,mipnerf360/garden,2,30000,593.1151836619247,27.295337677001953,0.8492029905319214,0.09818624705076218,3096446
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s0,higs_proposed,tanks_and_temples/train,0,7000,155.0096950531006,18.619869232177734,0.6877842545509338,0.18626564741134644,325717
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s0,higs_proposed,tanks_and_temples/train,0,15000,359.2275023460388,18.8625545501709,0.7016671299934387,0.14559045433998108,335997
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s0,higs_proposed,tanks_and_temples/train,0,30000,664.9594977961387,21.828609466552734,0.8496699333190918,0.07757577300071716,335997
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s1,higs_proposed,tanks_and_temples/train,1,7000,159.410462141037,18.834300994873047,0.6891009211540222,0.1876686066389084,313049
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s1,higs_proposed,tanks_and_temples/train,1,15000,367.6763072013855,19.062942504882812,0.7054399847984314,0.14547143876552582,337653
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s1,higs_proposed,tanks_and_temples/train,1,30000,676.6056530529168,22.192733764648438,0.8523826599121094,0.076144278049469,337653
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s2,higs_proposed,tanks_and_temples/train,2,7000,157.02729511260986,18.78588104248047,0.6915395855903625,0.19108425080776215,317087
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s2,higs_proposed,tanks_and_temples/train,2,15000,367.70272731781006,19.057270050048828,0.7040365934371948,0.15016372501850128,341437
cross_hardware_generalization--higs_proposed--tanks_and_temples-train--a100--s2,higs_proposed,tanks_and_temples/train,2,30000,681.207246737089,22.188217163085938,0.8523279428482056,0.07910886406898499,341437
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s0,higs_proposed,tanks_and_temples/truck,0,7000,123.86316871643066,19.337797164916992,0.7305024862289429,0.11689328402280807,466197
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s0,higs_proposed,tanks_and_temples/truck,0,15000,292.12765169143677,19.16520881652832,0.7264890670776367,0.1140570342540741,544978
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s0,higs_proposed,tanks_and_temples/truck,0,30000,539.4181474319194,26.478641510009766,0.9233713150024414,0.03360789269208908,544978
cross_hardware_generalization--higs_proposed--tanks_and_temples-truck--a100--s1,higs_proposed,tanks_and_temples/truck,1,7000,122.88354206085205,19.554115295410156,0.7370984554290771,0.11643508076667786,458177
